,Origin,Average_metro_time,Average_walk_time,Average_other_time,Average_traffic_time,Average_waiting_time,Average_total_time,Average_metro_line_transfer,Min_metro_time,Traffic_time_of min_metro_time,Transfer_of_min_metro_time,Min_traffic_time,Metro_time_of_min_traffic_time,Transfer_of_min_traffic_time,Median_metro_time,Median_traffic_time,Median_metro_line_transfer,Count_of_only_bus_round,Count_of only_walk_round,Count_of_none_data
10,西乡街道,48.95980392156862,31.59705882352941,20.74019607843137,101.29705882352941,14.852941176470589,116.14999999999999,0.5882352941176471,8.0,50.31666666666667,0,47.483333333333334,8.0,0,47.06666666666666,93.56666666666666,1.0,33,0,0
11,燕罗街道,64.30162601626017,51.58333333333333,28.961788617886185,144.8467479674797,19.39024390243903,164.23699186991874,1.0,9.483333333333334,84.53333333333333,1,84.38333333333334,9.483333333333334,1,67.15,143.4333333333333,1.0,9,0,0
12,航城街道,66.15353535353537,19.616666666666667,16.11969696969697,101.889898989899,19.696464646464648,121.58636363636363,1.1818181818181819,8.0,36.18333333333334,0,36.18333333333334,8.0,0,64.61666666666667,93.13333333333334,1.0,17,0,0
13,沙井街道,66.84594594594591,32.783783783783775,32.06126126126126,131.69099099099097,19.256756756756758,150.9477477477477,1.2972972972972974,22.266666666666666,95.63333333333333,1,75.15,23.0,0,70.08333333333334,126.88333333333333,1.0,13,0,0
14,新安街道,51.60535714285714,25.275000000000002,10.339880952380952,87.22023809523807,10.089285714285714,97.30952380952378,0.6785714285714286,11.0,34.43333333333334,0,34.43333333333334,11.0,0,53.80833333333334,82.76666666666668,1.0,22,0,0
15,新桥街道,60.590624999999996,25.413541666666667,27.424999999999997,113.42916666666667,14.531249999999995,127.96041666666667,0.8125,11.0,84.3,0,51.08333333333333,23.0,0,62.5,111.51666666666668,1.0,34,0,0
16,沙头角街道,40.731018518518525,47.084722222222226,14.77037037037037,102.5861111111111,17.986111111111114,120.57222222222224,0.75,8.0,64.33333333333331,0,64.06666666666666,12.0,0,43.28333333333333,105.94999999999999,1.0,14,0,0
17,梅沙街道,52.31510416666667,23.185937499999998,21.776041666666664,97.27708333333332,14.921875,112.19895833333331,0.71875,9.0,78.9,0,46.650000000000006,12.0,0,57.56666666666666,97.85,1.0,18,0,0
18,民治街道,30.47692307692308,23.958547008547008,4.950427350427351,59.385897435897455,7.564102564102564,66.95000000000002,0.6923076923076923,8.0,29.8,0,29.8,8.0,0,25.866666666666667,58.766666666666666,1.0,11,0,0
19,观澜街道,54.72314814814814,36.43055555555556,20.126851851851853,111.28055555555557,16.80462962962963,128.0851851851852,1.3888888888888888,18.066666666666666,69.25,1,69.25,18.066666666666666,1,55.61666666666666,104.23333333333332,1.0,32,0,0
20,龙华街道,38.72882882882884,20.41756756756757,6.417567567567567,65.56396396396396,9.054054054054054,74.618018018018,1.135135135135135,13.0,27.833333333333336,0,27.833333333333336,13.0,0,35.95,63.78333333333333,1.0,13,0,0
21,大浪街道,37.53739837398375,26.491869918699187,8.936178861788617,72.96544715447155,10.182926829268293,83.14837398373986,1.2195121951219512,16.15,54.166666666666664,1,46.11666666666667,20.15,1,35.233333333333334,67.71666666666667,1.0,9,0,0
22,观湖街道,40.312626262626274,31.798484848484847,25.785353535353536,97.89646464646462,18.484848484848484,116.3813131313131,0.9393939393939394,11.0,68.73333333333333,0,59.56666666666667,22.0,0,39.06666666666666,89.38333333333334,1.0,17,0,0
23,福城街道,51.411979166666654,41.91718749999998,24.005729166666665,117.33489583333332,20.156250000000004,137.49114583333332,1.0625,20.15,91.6,1,80.63333333333333,31.0,0,50.03333333333333,104.81666666666665,1.0,18,0,0
24,海山街道,48.942105263157906,23.93201754385965,9.944736842105263,82.81885964912283,9.473684210526317,92.29254385964916,0.8947368421052632,2.0,24.116666666666667,0,24.116666666666667,2.0,0,53.141666666666666,85.98333333333332,1.0,12,0,0
25,盐田街道,59.17171717171716,31.13585858585858,7.347979797979799,97.65555555555555,10.984848484848488,108.64040404040404,0.8484848484848485,8.0,39.2,0,39.2,8.0,0,64.1,99.83333333333333,1.0,17,0,0
